CustomerID,Age,Gender,Location,MaritalStatus,PolicyType,PolicyStartDate,PolicyEndDate,Premium,RenewalStatus,NumClaims,ClaimAmount,ClaimSatisfaction,PaymentHistory,PaymentMethod,ChurnStatus,Region,State,Product,CustomerCategory
CS0015095,22,Male,Abuja,Divorced,Health,24/07/2021,06/09/2023,190761.2,No,0,843878.55,2,Late,Mobile Payment,No,NorthEast,Bauchi,Goods-In-Transit,Corporate
CS0015096,46,Male,Kano,Single,Health,08/10/2019,19/02/2024,217864.72,Yes,4,596930.26,3,On-time,Card Payment,Yes,SouthSouth,Bayelsa,Fire & Burglary,Individual
CS0015097,49,Female,Port Harcourt,Widowed,Home,30/12/2015,10/09/2023,30607.44,Yes,2,379243.74,5,On-time,Bank Transfer,No,NorthWest,Sokoto,Burglary,Individual
CS0015098,23,Female,Abuja,Married,Travel,07/05/2016,11/07/2023,245259.15,Yes,1,85342.16,2,On-time,Card Payment,No,SouthSouth,Edo,Consequential Loss,Corporate
CS0015099,19,Male,Port Harcourt,Single,Life,09/08/2018,11/10/2023,226377.36,Yes,2,741900.26,2,On-time,Mobile Payment,No,NorthCentral,Kwara,Home,Corporate
CS0015100,23,Male,Lagos,Single,Home,18/09/2016,26/05/2024,344963.83,Yes,3,209330.04,5,On-time,Bank Transfer,No,NorthWest,Kebbi,Professional Indemnity,Corporate
CS0015101,63,Female,Abuja,Divorced,Home,26/06/2016,14/11/2023,108803.34,Yes,1,100803.36,1,On-time,Bank Transfer,No,NorthEast,Adamawa,Machine Breakdown,Individual
CS0015102,60,Female,Port Harcourt,Divorced,Travel,08/10/2019,23/08/2023,364083.57,Yes,1,220875.01,4,On-time,Mobile Payment,Yes,NorthEast,Yobe,Motor 3rd Party,Corporate
CS0015103,21,Male,Kano,Single,Auto,22/03/2018,22/08/2023,361717.71,Yes,3,853641.89,3,On-time,Mobile Payment,No,NorthWest,Kano,Consequential Loss,Individual
CS0015104,46,Male,Ibadan,Widowed,Home,01/04/2016,04/02/2024,314977.92,No,1,701661.59,5,Late,Bank Transfer,Yes,NorthEast,Bauchi,Professional Indemnity,Corporate
CS0015105,42,Female,Ibadan,Single,Home,22/03/2018,28/07/2023,185454.58,No,1,371795.72,1,Late,Mobile Payment,No,SouthEast,Enugu,Comprehensive Motor,Individual
CS0015106,26,Male,Abuja,Single,Life,27/12/2015,11/11/2024,38757.25,Yes,3,414226.49,4,On-time,Bank Transfer,No,NorthWest,Zamfara,Home,Corporate
CS0015107,20,Female,Kano,Divorced,Health,16/11/2016,15/08/2024,125989.33,Yes,3,861613.06,4,On-time,Bank Transfer,Yes,SouthSouth,Rivers,Goods-In-Transit,Individual
CS0015108,43,Male,Kano,Divorced,Home,13/10/2015,11/08/2024,465774.99,Yes,0,490251.15,3,Late,Card Payment,No,SouthSouth,Cross-River,Goods-In-Transit,Corporate
CS0015109,65,Female,Port Harcourt,Divorced,Health,08/02/2016,16/10/2024,440825.92,No,2,327555.32,1,On-time,Mobile Payment,Yes,SouthEast,Abia,Fire & Burglary,Individual
CS0015110,60,Male,Abuja,Married,Travel,15/05/2021,01/10/2023,106622.11,Yes,1,283760.53,1,Missed,Card Payment,Yes,SouthEast,Anambra,Home,Corporate
CS0015111,44,Female,Kano,Single,Home,07/05/2015,18/07/2024,167433.87,Yes,3,757518.85,3,On-time,Card Payment,No,SouthEast,Abia,Fire & Burglary,Individual
CS0015112,53,Male,Port Harcourt,Single,Life,20/01/2016,13/12/2023,14843.91,No,3,224433.09,5,On-time,Bank Transfer,No,NorthEast,Borno,Aviation,Corporate
CS0015113,49,Male,Kano,Married,Life,30/12/2020,20/08/2023,162144.19,Yes,4,712561.59,5,On-time,Mobile Payment,Yes,NorthEast,Borno,Oil & Gas,Corporate
CS0015114,18,Male,Abuja,Single,Travel,22/05/2021,03/11/2024,402290.11,No,2,890175.36,4,Missed,Card Payment,No,SouthEast,Enugu,Comprehensive Motor,Individual
CS0015115,33,Male,Kano,Single,Health,12/09/2015,18/09/2024,289876.69,Yes,4,407490.5,1,On-time,Card Payment,Yes,NorthCentral,FCT,Fire & Burglary,Individual
CS0015116,68,Female,Kano,Single,Auto,14/01/2022,19/02/2024,435757.03,No,1,777664.45,1,On-time,Mobile Payment,No,NorthCentral,Benue,Enhanced Motor 3rd Party,Individual
CS0015117,65,Male,Kano,Widowed,Travel,24/04/2015,24/07/2024,481129.97,No,3,43677.82,3,On-time,Mobile Payment,Yes,NorthWest,Kaduna,Enhanced Motor 3rd Party,Individual
CS0015118,28,Female,Ibadan,Married,Auto,20/05/2022,14/12/2023,118392.09,Yes,1,177817.69,3,On-time,Mobile Payment,Yes,SouthWest,Ondo,Home,Corporate
CS0015119,43,Female,Lagos,Married,Life,13/03/2022,06/01/2024,281812.85,Yes,0,176116.08,4,On-time,Card Payment,No,SouthWest,Ogun,Professional Indemnity,Corporate
CS0015120,57,Male,Abuja,Single,Life,16/06/2018,15/06/2023,380024.57,Yes,2,216800.91,5,Late,Card Payment,Yes,NorthEast,Adamawa,Marine Insurance,Individual
CS0015121,18,Female,Ibadan,Divorced,Home,25/08/2019,12/09/2023,314609.18,No,1,766016.36,5,On-time,Card Payment,No,NorthWest,Kebbi,Contractors-All-Risk,Individual
CS0015122,43,Male,Lagos,Single,Life,28/06/2016,15/11/2023,137527.82,No,2,965254.05,5,On-time,Mobile Payment,No,SouthEast,Ebonyi,Home,Individual
CS0015123,45,Female,Kano,Single,Health,14/02/2019,08/08/2023,488808.7,Yes,3,352020.33,2,Late,Card Payment,Yes,SouthWest,Osun,Comprehensive Motor,Individual
CS0015124,26,Male,Kano,Widowed,Life,06/03/2015,21/06/2024,340440.86,No,1,659448.26,2,On-time,Bank Transfer,No,NorthCentral,Nasarawa,Aviation,Individual
CS0015125,61,Male,Ibadan,Widowed,Home,17/04/2018,04/06/2023,14976.44,Yes,4,458652.32,4,On-time,Card Payment,No,NorthCentral,Nasarawa,Burglary,Corporate
CS0015126,39,Female,Port Harcourt,Divorced,Travel,07/04/2016,01/03/2023,262955.26,Yes,0,291540.53,2,Missed,Mobile Payment,No,SouthEast,Anambra,Personal Accident,Corporate
CS0015127,25,Female,Abuja,Widowed,Home,28/09/2021,10/11/2023,91306.1,No,4,474787.17,3,On-time,Card Payment,No,SouthWest,Lagos,Home,Individual
CS0015128,66,Male,Lagos,Single,Travel,23/08/2021,01/12/2023,364330.53,No,0,733553.18,2,On-time,Mobile Payment,No,SouthWest,Ogun,Personal Accident,Corporate
CS0015129,59,Female,Kano,Single,Home,08/11/2015,06/12/2023,41886.25,Yes,0,40264.5,3,On-time,Mobile Payment,No,NorthEast,Borno,Enhanced Motor 3rd Party,Corporate
CS0015130,44,Male,Abuja,Widowed,Life,28/06/2016,29/10/2023,176924.07,Yes,2,908340.49,2,On-time,Card Payment,No,SouthEast,Anambra,Fire & Special Perils,Individual
CS0015131,56,Male,Kano,Widowed,Auto,18/09/2017,18/01/2024,163615.51,Yes,1,522903.79,4,On-time,Bank Transfer,No,NorthEast,Adamawa,Plant-All-Risk,Corporate
CS0015132,36,Female,Kano,Married,Health,06/05/2019,02/02/2023,446823.92,Yes,1,218767.45,2,Late,Card Payment,No,NorthCentral,Nasarawa,Plant-All-Risk,Corporate
CS0015133,42,Male,Kano,Single,Auto,07/03/2019,29/10/2023,438067.65,Yes,3,549499.16,3,Late,Mobile Payment,No,NorthCentral,Benue,Personal Accident,Corporate
CS0015134,55,Female,Abuja,Divorced,Health,10/08/2018,22/07/2023,413436.4,No,0,506215.89,4,Late,Bank Transfer,No,NorthEast,Taraba,Aviation,Corporate
CS0015135,38,Male,Ibadan,Widowed,Life,27/07/2019,15/12/2024,375670.9,Yes,4,513636.69,5,On-time,Mobile Payment,No,SouthEast,Imo,Comprehensive Motor,Individual
CS0015136,41,Male,Abuja,Widowed,Home,25/02/2015,25/10/2023,477699.06,Yes,4,739293.77,5,On-time,Mobile Payment,No,SouthEast,Imo,Comprehensive Motor,Individual
CS0015137,41,Male,Abuja,Married,Home,28/04/2017,26/04/2024,103675.99,Yes,1,808477.96,2,Late,Card Payment,No,NorthEast,Bauchi,Aviation,Individual
CS0015138,36,Female,Port Harcourt,Married,Travel,24/08/2017,12/07/2023,411774.28,Yes,4,28153.71,1,Missed,Mobile Payment,No,SouthEast,Abia,Contractors-All-Risk,Individual
CS0015139,67,Male,Port Harcourt,Widowed,Auto,02/04/2022,11/04/2024,339990.04,Yes,3,947718.83,5,Late,Card Payment,Yes,SouthSouth,Cross-River,All Risk Insurance,Corporate
CS0015140,64,Male,Ibadan,Divorced,Health,28/04/2020,21/12/2023,353696.81,Yes,4,90742.93,2,Missed,Mobile Payment,No,NorthWest,Kano,Burglary,Corporate
CS0015141,19,Female,Port Harcourt,Divorced,Home,03/11/2021,30/11/2024,219163.64,Yes,0,643425.72,3,On-time,Mobile Payment,No,NorthEast,Adamawa,Professional Indemnity,Corporate
CS0015142,31,Male,Ibadan,Widowed,Life,24/08/2018,16/11/2024,329590.1,Yes,3,926429.05,4,Missed,Mobile Payment,No,NorthWest,Jigawa,Bonds Insurance,Corporate
CS0015143,49,Female,Kano,Married,Home,31/10/2018,19/06/2023,126331.62,Yes,2,952837.55,3,Late,Mobile Payment,No,SouthEast,Enugu,Contractors-All-Risk,Corporate
CS0015144,59,Female,Kano,Single,Travel,03/06/2022,25/11/2023,269807.24,Yes,4,777667.15,3,Late,Bank Transfer,No,SouthEast,Imo,Home,Individual
CS0015145,49,Female,Abuja,Single,Home,22/06/2017,23/01/2024,485640.16,No,0,549661.08,1,On-time,Card Payment,No,NorthWest,Kano,Machine Breakdown,Individual
CS0015146,45,Male,Kano,Married,Life,24/01/2022,27/07/2023,345526.37,Yes,4,382448.36,5,On-time,Bank Transfer,No,SouthSouth,Edo,Machine Breakdown,Individual
CS0015147,65,Female,Port Harcourt,Single,Home,23/06/2019,08/09/2024,340970.88,Yes,3,428383.59,4,On-time,Card Payment,No,SouthSouth,Bayelsa,Professional Indemnity,Individual
CS0015148,56,Male,Lagos,Married,Health,27/09/2017,11/02/2023,125308.69,No,1,153350.56,2,On-time,Bank Transfer,Yes,SouthWest,Oyo,Home,Corporate
CS0015149,57,Female,Abuja,Divorced,Health,30/12/2022,14/08/2024,421999.1,No,2,622187.75,5,On-time,Bank Transfer,Yes,SouthEast,Anambra,Contractors-All-Risk,Individual
CS0015150,59,Male,Ibadan,Single,Home,16/01/2020,12/10/2023,462453.75,Yes,0,285591.9,5,On-time,Mobile Payment,No,NorthCentral,Kwara,Plant-All-Risk,Individual
CS0015151,64,Female,Kano,Widowed,Life,27/10/2015,29/10/2024,63090.96,Yes,0,234435.32,3,On-time,Mobile Payment,Yes,SouthWest,Osun,Personal Accident,Corporate
CS0015152,57,Female,Abuja,Widowed,Life,05/08/2015,11/11/2024,231694.94,Yes,3,252365.72,4,Late,Bank Transfer,No,SouthWest,Ondo,Professional Indemnity,Corporate
CS0015153,30,Female,Abuja,Single,Home,18/09/2022,11/02/2023,336266.07,No,2,412287.49,2,On-time,Mobile Payment,No,NorthEast,Borno,Consequential Loss,Corporate
CS0015154,29,Male,Abuja,Widowed,Life,18/04/2015,28/04/2024,442920.93,Yes,2,47885.99,3,On-time,Mobile Payment,No,NorthWest,Katsina,Personal Accident,Corporate
CS0015155,25,Female,Kano,Married,Health,05/08/2021,12/09/2024,273081.75,Yes,0,116822.74,2,On-time,Card Payment,No,SouthWest,Ogun,Consequential Loss,Corporate
CS0015156,32,Male,Ibadan,Married,Health,29/07/2021,16/05/2024,215837.88,No,4,450989.85,1,Late,Card Payment,No,NorthWest,Katsina,Contractors-All-Risk,Individual
CS0015157,43,Male,Abuja,Widowed,Health,12/03/2018,20/12/2024,29231.6,Yes,1,496864.46,5,On-time,Card Payment,No,SouthEast,Enugu,Personal Accident,Individual
CS0015158,29,Male,Abuja,Single,Travel,12/01/2017,24/05/2024,280192.44,Yes,2,847940.4,5,On-time,Card Payment,Yes,NorthEast,Bauchi,Comprehensive Motor,Individual
CS0015159,60,Male,Abuja,Single,Auto,12/05/2020,21/06/2023,171361.78,Yes,4,733411.07,2,Late,Bank Transfer,No,SouthEast,Imo,All Risk Insurance,Individual
CS0015160,68,Male,Kano,Single,Health,18/12/2018,24/02/2023,496634.43,Yes,2,488799.34,3,Missed,Card Payment,Yes,NorthWest,Jigawa,Comprehensive Motor,Individual
CS0015161,63,Male,Port Harcourt,Divorced,Home,13/04/2018,17/09/2024,303070.68,Yes,4,45198.47,3,Late,Bank Transfer,Yes,SouthSouth,Rivers,Goods-In-Transit,Corporate
CS0015162,44,Female,Ibadan,Single,Travel,12/05/2018,21/12/2024,115150.84,No,1,726299.31,5,Missed,Mobile Payment,No,SouthWest,Oyo,Plant-All-Risk,Individual
CS0015163,35,Female,Abuja,Single,Home,14/05/2016,15/08/2024,496379.7,Yes,1,551414.92,5,On-time,Mobile Payment,No,NorthWest,Zamfara,Fire & Special Perils,Corporate
CS0015164,62,Male,Abuja,Married,Life,04/11/2015,18/02/2023,299606.24,No,0,883447.62,2,On-time,Bank Transfer,No,SouthWest,Oyo,Goods-In-Transit,Corporate
CS0015165,53,Male,Abuja,Divorced,Auto,28/07/2019,22/04/2024,386947.49,No,2,325880.11,2,On-time,Mobile Payment,No,NorthEast,Gombe,Marine Insurance,Individual
CS0015166,66,Female,Kano,Married,Travel,30/09/2019,19/08/2024,484813.57,Yes,4,151744.05,1,On-time,Bank Transfer,No,SouthSouth,Edo,Contractors-All-Risk,Individual
CS0015167,68,Female,Port Harcourt,Widowed,Life,14/04/2018,19/09/2023,377745.2,No,2,488642.55,2,On-time,Mobile Payment,No,NorthWest,Jigawa,Enhanced Motor 3rd Party,Individual
CS0015168,44,Male,Abuja,Widowed,Life,18/11/2020,23/09/2024,472253.65,No,2,245819.81,4,On-time,Mobile Payment,Yes,NorthCentral,Nasarawa,Burglary,Corporate
CS0015169,26,Female,Abuja,Single,Health,25/07/2019,19/04/2024,187396.43,Yes,1,929049.56,1,On-time,Bank Transfer,No,SouthEast,Imo,Home,Corporate
CS0015170,56,Male,Kano,Divorced,Home,27/07/2021,05/05/2024,35257.93,Yes,3,921644.62,2,On-time,Bank Transfer,No,SouthEast,Imo,Motor 3rd Party,Corporate
CS0015171,18,Female,Ibadan,Widowed,Life,30/01/2021,18/11/2024,482338.53,Yes,1,596080.84,3,On-time,Bank Transfer,No,NorthWest,Katsina,Plant-All-Risk,Corporate
CS0015172,24,Female,Ibadan,Single,Life,02/01/2021,22/10/2023,278389.51,No,0,948800.72,5,On-time,Mobile Payment,No,NorthWest,Katsina,Aviation,Corporate
CS0015173,43,Female,Port Harcourt,Divorced,Life,27/02/2020,18/09/2023,387943.35,No,4,73025.29,1,Late,Card Payment,No,NorthWest,Zamfara,Comprehensive Motor,Corporate
CS0015174,24,Female,Ibadan,Widowed,Auto,11/12/2018,21/03/2024,280189.71,No,3,365599.36,5,Late,Card Payment,No,SouthEast,Abia,Bonds Insurance,Individual
CS0015175,69,Female,Abuja,Widowed,Travel,25/05/2015,03/10/2024,382912.32,Yes,3,772195.54,3,On-time,Bank Transfer,No,NorthCentral,Niger,Plant-All-Risk,Individual
CS0015176,24,Male,Kano,Divorced,Health,17/03/2015,22/01/2024,39223.19,No,3,459461.57,3,On-time,Card Payment,No,NorthCentral,Plateau,Professional Indemnity,Individual
CS0015177,25,Male,Abuja,Divorced,Travel,18/05/2017,07/04/2024,42743.5,No,4,808799.52,3,Late,Card Payment,No,NorthEast,Yobe,All Risk Insurance,Corporate
CS0015178,33,Female,Abuja,Divorced,Life,04/08/2022,07/05/2023,460703.46,No,4,100029.94,3,On-time,Mobile Payment,Yes,NorthEast,Borno,Burglary,Individual
CS0015179,20,Male,Port Harcourt,Divorced,Auto,21/01/2016,03/01/2024,223525.15,Yes,1,172929.76,5,On-time,Card Payment,No,NorthEast,Taraba,Motor 3rd Party,Corporate
CS0015180,62,Male,Ibadan,Widowed,Life,23/03/2018,28/11/2023,157429.8,Yes,0,858874.74,4,On-time,Mobile Payment,No,SouthSouth,Cross-River,Oil & Gas,Corporate
CS0015181,27,Female,Ibadan,Divorced,Home,23/01/2021,28/04/2023,458269.93,No,4,97755,3,On-time,Bank Transfer,No,SouthWest,Oyo,Plant-All-Risk,Corporate
CS0015182,67,Male,Ibadan,Married,Travel,22/03/2016,29/06/2024,499429.7,Yes,4,148813.68,4,On-time,Card Payment,No,SouthEast,Ebonyi,All Risk Insurance,Corporate
CS0015183,24,Male,Abuja,Married,Health,05/02/2016,23/02/2023,310965.8,Yes,3,164664.76,3,Late,Card Payment,No,SouthEast,Abia,Personal Accident,Corporate
CS0015184,38,Female,Kano,Widowed,Auto,03/12/2020,21/05/2024,284375.73,No,4,760990.68,3,Late,Card Payment,No,SouthWest,Ondo,Enhanced Motor 3rd Party,Corporate
CS0015185,54,Male,Kano,Widowed,Travel,28/01/2018,02/12/2024,459581.78,No,2,362017.76,2,Late,Mobile Payment,No,NorthEast,Bauchi,Goods-In-Transit,Corporate
CS0015186,48,Female,Abuja,Single,Life,12/09/2020,19/05/2024,97394.88,No,3,543272.56,2,Late,Card Payment,No,SouthEast,Ebonyi,Marine Insurance,Individual
CS0015187,40,Female,Lagos,Widowed,Health,29/09/2021,13/04/2023,320143.55,Yes,3,290963.21,4,Late,Bank Transfer,No,SouthWest,Ekiti,Motor 3rd Party,Corporate
CS0015188,44,Male,Abuja,Divorced,Auto,05/11/2022,03/08/2023,405081.64,No,3,612807.98,1,Late,Card Payment,No,SouthEast,Imo,Comprehensive Motor,Individual
CS0015189,39,Female,Ibadan,Divorced,Life,20/08/2016,01/03/2024,372337.35,No,0,286788.5,4,On-time,Bank Transfer,No,NorthCentral,Nasarawa,Plant-All-Risk,Individual
CS0015190,56,Male,Abuja,Widowed,Life,02/03/2019,04/11/2024,376703.5,No,1,978650.38,5,Late,Card Payment,No,SouthSouth,Bayelsa,All Risk Insurance,Corporate
CS0015191,44,Male,Lagos,Married,Travel,23/03/2017,05/02/2024,404448.12,No,0,747794.18,2,On-time,Mobile Payment,No,NorthWest,Jigawa,Contractors-All-Risk,Individual
CS0015192,66,Female,Abuja,Single,Life,22/08/2022,07/02/2023,114057.95,Yes,1,855149.23,4,Missed,Card Payment,No,NorthEast,Gombe,Fire & Special Perils,Corporate
CS0015193,21,Male,Ibadan,Widowed,Life,27/05/2020,26/12/2024,282158.37,Yes,0,352422.47,4,On-time,Mobile Payment,No,NorthWest,Sokoto,Consequential Loss,Individual
CS0015194,41,Male,Port Harcourt,Widowed,Auto,13/01/2016,23/10/2023,63810.91,Yes,1,177656.25,4,Late,Card Payment,Yes,SouthSouth,Cross-River,Contractors-All-Risk,Individual
CS0015195,40,Male,Kano,Single,Life,30/10/2020,02/05/2024,54475.24,No,2,408720.74,4,Late,Bank Transfer,No,NorthCentral,FCT,Fire & Burglary,Individual
CS0015196,65,Male,Lagos,Married,Home,01/06/2017,20/12/2023,410716.08,No,1,393940.87,4,On-time,Bank Transfer,No,SouthSouth,Cross-River,Contractors-All-Risk,Corporate
CS0015197,36,Male,Port Harcourt,Widowed,Home,23/02/2020,29/05/2024,407847.38,No,4,969072.95,2,Missed,Card Payment,No,SouthEast,Ebonyi,Burglary,Corporate
CS0015198,59,Male,Kano,Married,Health,17/09/2022,06/07/2024,99368.36,Yes,1,76787.74,3,On-time,Mobile Payment,Yes,SouthWest,Ekiti,Personal Accident,Corporate
CS0015199,20,Male,Port Harcourt,Divorced,Home,08/01/2021,11/06/2024,287126.1,Yes,2,961829.62,1,On-time,Mobile Payment,No,NorthEast,Bauchi,Fire & Burglary,Individual
CS0015200,44,Female,Abuja,Married,Home,23/08/2022,23/02/2023,29103.67,Yes,2,854465.38,5,On-time,Bank Transfer,No,NorthCentral,Benue,Burglary,Corporate
CS0015201,20,Male,Abuja,Divorced,Travel,02/01/2015,18/02/2023,191686.89,Yes,2,111079.88,1,On-time,Bank Transfer,No,NorthCentral,Benue,Contractors-All-Risk,Corporate
CS0015202,45,Female,Kano,Single,Home,21/09/2019,13/06/2023,82144.98,Yes,0,800028.37,5,On-time,Bank Transfer,No,SouthSouth,Edo,Motor 3rd Party,Individual
CS0015203,34,Female,Kano,Widowed,Life,30/04/2020,28/09/2023,192491.82,No,2,937256.1,4,Late,Mobile Payment,Yes,NorthWest,Jigawa,Professional Indemnity,Corporate
CS0015204,48,Male,Abuja,Divorced,Travel,26/09/2019,12/01/2024,294180.52,No,4,319633.51,2,Late,Mobile Payment,Yes,NorthEast,Yobe,Contractors-All-Risk,Individual
CS0015205,27,Female,Abuja,Married,Home,07/05/2020,27/08/2023,404291.83,Yes,1,412052.78,5,Late,Card Payment,No,SouthEast,Ebonyi,Bonds Insurance,Corporate
CS0015206,66,Female,Kano,Widowed,Life,15/08/2017,17/09/2024,261500.1,Yes,4,409412.72,1,On-time,Bank Transfer,No,NorthCentral,FCT,Personal Accident,Individual
CS0015207,39,Female,Kano,Divorced,Health,30/11/2019,21/04/2023,466430.38,Yes,1,770904.23,1,On-time,Mobile Payment,Yes,SouthWest,Lagos,Personal Accident,Individual
CS0015208,47,Male,Kano,Divorced,Travel,27/02/2022,07/06/2024,59538.22,Yes,2,326052.58,4,On-time,Card Payment,No,NorthCentral,Niger,Fire & Burglary,Corporate
CS0015209,66,Female,Ibadan,Married,Life,05/03/2017,01/08/2024,274041.4,No,1,502897.69,1,On-time,Card Payment,No,NorthWest,Kano,Travel,Individual
CS0015210,38,Female,Ibadan,Divorced,Travel,12/09/2019,03/11/2024,454490.54,Yes,0,242048.53,4,On-time,Card Payment,No,NorthCentral,Kogi,Plant-All-Risk,Individual
CS0015211,53,Female,Abuja,Single,Health,10/03/2019,12/11/2023,124831.25,Yes,3,924533.61,4,Late,Mobile Payment,No,SouthEast,Imo,Fire & Burglary,Corporate
CS0015212,40,Female,Ibadan,Divorced,Health,20/07/2018,16/04/2023,387740.6,Yes,0,911327.1,3,On-time,Card Payment,No,NorthEast,Borno,Plant-All-Risk,Individual
CS0015213,55,Female,Lagos,Married,Travel,25/05/2021,26/11/2024,135032.18,Yes,4,512757.77,4,On-time,Card Payment,No,NorthWest,Kaduna,Contractors-All-Risk,Individual
CS0015214,29,Female,Abuja,Widowed,Life,07/11/2015,19/07/2024,489068.34,Yes,2,888462.63,1,On-time,Mobile Payment,No,NorthCentral,Nasarawa,Consequential Loss,Corporate
CS0015215,42,Male,Lagos,Married,Auto,28/02/2021,06/12/2023,380903.03,Yes,3,555777.52,4,Late,Bank Transfer,No,NorthCentral,FCT,Motor 3rd Party,Individual
CS0015216,37,Female,Port Harcourt,Married,Travel,04/07/2021,06/06/2024,330112.55,Yes,0,267351.57,1,On-time,Card Payment,No,NorthWest,Kano,Machine Breakdown,Individual
CS0015217,66,Female,Lagos,Widowed,Auto,15/11/2020,19/04/2023,437807.31,Yes,2,400485.51,4,Late,Card Payment,No,SouthEast,Anambra,Travel,Individual
CS0015218,66,Male,Port Harcourt,Divorced,Life,30/12/2015,16/04/2023,297965.48,Yes,3,655774.14,4,Missed,Card Payment,Yes,SouthWest,Ekiti,Machine Breakdown,Corporate
CS0015219,59,Male,Lagos,Single,Home,02/08/2020,05/11/2024,153202.56,Yes,4,906687.71,2,On-time,Bank Transfer,No,NorthWest,Kaduna,Travel,Corporate
CS0015220,24,Female,Port Harcourt,Married,Travel,23/02/2019,09/07/2024,165840.09,Yes,0,25121.81,4,On-time,Mobile Payment,No,SouthEast,Abia,Professional Indemnity,Individual
CS0015221,46,Female,Port Harcourt,Married,Health,19/04/2020,19/03/2024,298505.9,No,2,170712.93,4,Missed,Mobile Payment,No,SouthSouth,Edo,Fire & Special Perils,Individual
CS0015222,65,Male,Abuja,Single,Home,26/02/2020,29/06/2023,268751.76,Yes,3,889981.54,4,On-time,Mobile Payment,Yes,NorthWest,Katsina,Machine Breakdown,Corporate
CS0015223,46,Female,Kano,Married,Life,07/01/2018,02/10/2024,454924.18,Yes,3,203782.51,3,On-time,Bank Transfer,No,SouthEast,Enugu,Fire & Special Perils,Corporate
CS0015224,30,Female,Kano,Widowed,Health,16/11/2015,09/11/2024,275542.6,Yes,3,967026.17,5,On-time,Mobile Payment,No,NorthEast,Gombe,Enhanced Motor 3rd Party,Corporate
CS0015225,20,Male,Abuja,Divorced,Travel,23/12/2015,20/01/2024,260270.41,Yes,0,179725.44,1,Late,Mobile Payment,Yes,SouthEast,Imo,Plant-All-Risk,Individual
CS0015226,19,Female,Port Harcourt,Widowed,Life,17/06/2015,27/02/2024,229705.64,Yes,4,930857.6,3,On-time,Mobile Payment,Yes,NorthEast,Yobe,Machine Breakdown,Corporate
CS0015227,33,Male,Kano,Married,Travel,11/02/2021,15/06/2024,73056.02,Yes,4,329087.4,3,On-time,Bank Transfer,Yes,NorthWest,Kebbi,All Risk Insurance,Individual
CS0015228,47,Female,Kano,Widowed,Home,17/08/2016,31/08/2023,69087.93,No,1,975189.91,2,Missed,Card Payment,No,SouthWest,Osun,Contractors-All-Risk,Individual
CS0015229,55,Female,Lagos,Married,Travel,09/10/2017,11/03/2023,337273.78,Yes,1,927896.21,5,Late,Bank Transfer,No,NorthCentral,Kwara,All Risk Insurance,Corporate
CS0015230,23,Male,Ibadan,Divorced,Health,06/09/2016,22/04/2023,234804.21,Yes,4,787168.75,5,On-time,Card Payment,No,NorthEast,Yobe,Professional Indemnity,Individual
CS0015231,62,Male,Abuja,Widowed,Travel,26/07/2021,29/03/2024,277652.66,No,2,746067.26,1,On-time,Card Payment,No,NorthEast,Yobe,Bonds Insurance,Individual
CS0015232,24,Female,Ibadan,Widowed,Home,23/03/2019,20/11/2023,464269.17,Yes,3,731653.54,4,On-time,Card Payment,No,SouthSouth,Rivers,Burglary,Corporate
CS0015233,22,Female,Port Harcourt,Single,Home,26/10/2021,18/08/2023,393654.84,Yes,2,665692.91,5,Missed,Card Payment,No,SouthSouth,Bayelsa,Travel,Corporate
